altitude,count
186500,999543
186600,999543
186700,999543
186800,999543
186900,999543
187000,999543
187100,999543
187200,999543
187300,999543
187400,999543
187500,999543
187600,999543
187700,999543
187800,999543
187900,999543
188000,999543
188100,999543
188200,999543
188300,999543
188400,999543
188500,999543
188600,999543
188700,999543
188800,999543
188900,999543
189000,999543
189100,999543
189200,999543
189300,999543
189400,999543
189500,999543
189600,999543
189700,999543
189800,999543
189900,999543
190000,999543
190100,999543
190200,999543
190300,999543
190400,999543
190500,999543
190600,999543
190700,999543
190800,999543
190900,999543
191000,999543
191100,999543
191200,999543
191300,999543
191400,999543
191500,999543
191600,999543
191700,999543
191800,999543
191900,999543
192000,999543
192100,999543
192200,999543
192300,999543
192400,999543
192500,999543
192600,999543
192700,999543
192800,999543
192900,999543
193000,999543
193100,999543
193200,999543
193300,999543
193400,999543
193500,999543
193600,999543
193700,999543
193800,999543
193900,999543
194000,999543
194100,999543
194200,999543
194300,999543
194400,999543
194500,999543
194600,999543
194700,999543
194800,999543
194900,999543
195000,999543
195100,999543
195200,999543
195300,999543
195400,999543
195500,999543
195600,999543
195700,999543
195800,999543
195900,999543
196000,999543
196100,999543
196200,999543
196300,999543
196400,999543
196500,999543
196600,999543
196700,999543
196800,999543
196900,999543
197000,999543
197100,999543
197200,999543
197300,999543
197400,999543
197500,999543
197600,999543
197700,999543
197800,999543
197900,999543
198000,999543
198100,999543
198200,999543
198300,999543
198400,999543
198500,999543
198600,999543
198700,999543
198800,999543
198900,999543
199000,999543
199100,999543
199200,999543
199300,999543
199400,999543
199500,999543
199600,999543
199700,999543
199800,999543
199900,999543
200000,999543
200100,999543
200200,999543
200300,999543
200400,999543
200500,999543
200600,999543
200700,999543
200800,999543
200900,999543
201000,999543
201100,999543
201200,999543
201300,999543
201400,999543
201500,999543
201600,999543
201700,999543
201800,999543
201900,999543
202000,999543
202100,999543
202200,999543
202300,999543
202400,999543
202500,999543
202600,999543
202700,999543
202800,999543
202900,999543
203000,999543
203100,999543
203200,999543
203300,999543
203400,999543
203500,999543
203600,999543
203700,999543
203800,999543
203900,999543
204000,999543
204100,999543
204200,999543
204300,999543
204400,999543
204500,999543
204600,999543
204700,999543
204800,999543
204900,999543
205000,999543
205100,999543
205200,999543
205300,999543
205400,999543
205500,999543
205600,999543
205700,999543
205800,999543
205900,999543
206000,999543
206100,999543
206200,999543
206300,999543
206400,999543
206500,999543
206600,999543
206700,999543
206800,999543
206900,999543
207000,999543
207100,999543
207200,999543
207300,999543
207400,999543
207500,999543
207600,999543
207700,999543
207800,999543
207900,999543
208000,999543
208100,999543
208200,999543
208300,999543
208400,999543
208500,999543
208600,999543
208700,999543
208800,999543
208900,999543
209000,999543
209100,999543
209200,999543
209300,999543
209400,999543
209500,999543
209600,999543
209700,999543
209800,999543
209900,999543
210000,999543
210100,999543
210200,999543
210300,999543
210400,999543
210500,999543
210600,999543
210700,999543
210800,999543
210900,999543
211000,999543
211100,999543
211200,999543
211300,999543
211400,999543
211500,999543
211600,999543
211700,999543
211800,999543
211900,999543
212000,999543
212100,999543
212200,999543
212300,999543
212400,999543
212500,999543
212600,999543
212700,999543
212800,999543
212900,999543
213000,999543
213100,999543
213200,999543
213300,999543
213400,999543
213500,999543
213600,999543
213700,999543
213800,999543
213900,999543
214000,999543
214100,999543
214200,999543
214300,999543
214400,999543
214500,999543
214600,999543
214700,999543
214800,999543
214900,999543
215000,999543
215100,999543
215200,999543
215300,999543
215400,999543
215500,999543
215600,999543
215700,999543
215800,999543
215900,999543
216000,999543
216100,999543
216200,999543
216300,999543
216400,999543
216500,999543
216600,999543
216700,999543
216800,999543
216900,999543
217000,999543
217100,999543
217200,999543
217300,999543
217400,999543
217500,999543
217600,999543
217700,999543
217800,999543
217900,999543
218000,999543
218100,999543
218200,999543
218300,999543
218400,999543
218500,999543
218600,999543
218700,999543
218800,999543
218900,999543
219000,999543
219100,999543
219200,999543
219300,999543
219400,999543
219500,999543
219600,999543
219700,999543
219800,999543
219900,999543
220000,999543
220100,999543
220200,999543
220300,999543
220400,999543
220500,999543
220600,999543
220700,999543
220800,999543
220900,999543
221000,999543
221100,999543
221200,999543
221300,999543
221400,999543
221500,999543
221600,999543
221700,999543
221800,999543
221900,999543
222000,999543
222100,999543
