altitude,count
163800,998457
163900,998457
164000,998457
164100,998457
164200,998457
164300,998457
164400,998457
164500,998457
164600,998457
164700,998457
164800,998457
164900,998457
165000,998457
165100,998457
165200,998457
165300,998457
165400,998457
165500,998457
165600,998457
165700,998457
165800,998457
165900,998457
166000,998457
166100,998457
166200,998457
166300,998457
166400,998457
166500,998457
166600,998457
166700,998457
166800,998457
166900,998457
167000,998457
167100,998457
167200,998457
167300,998457
167400,998457
167500,998457
167600,998457
167700,998457
167800,998457
167900,998457
168000,998457
168100,998457
168200,998457
168300,998457
168400,998457
168500,998457
168600,998457
168700,998457
168800,998457
168900,998457
169000,998457
169100,998457
169200,998457
169300,998457
169400,998457
169500,998457
169600,998457
169700,998457
169800,998457
169900,998457
170000,998457
170100,998457
170200,998457
170300,998457
170400,998457
170500,998457
170600,998457
170700,998457
170800,998457
170900,998457
171000,998457
171100,998457
171200,998457
171300,998457
171400,998457
171500,998457
171600,998457
171700,998457
171800,998457
171900,998457
172000,998457
172100,998457
172200,998457
172300,998457
172400,998457
172500,998457
172600,998457
172700,998457
172800,998457
172900,998457
173000,998457
173100,998457
173200,998457
173300,998457
173400,998457
173500,998457
173600,998457
173700,998457
173800,998457
173900,998457
174000,998457
174100,998457
174200,998457
174300,998457
174400,998457
174500,998457
174600,998457
174700,998457
174800,998457
174900,998457
175000,998457
175100,998457
175200,998457
175300,998457
175400,998457
175500,998457
175600,998457
175700,998457
175800,998457
175900,998457
176000,998457
176100,998457
176200,998457
176300,998457
176400,998457
176500,998457
176600,998457
176700,998457
176800,998457
176900,998457
177000,998457
177100,998457
177200,998457
177300,998457
177400,998457
177500,998457
177600,998457
177700,998457
177800,998457
177900,998457
178000,998457
178100,998457
178200,998457
178300,998457
178400,998457
178500,998457
178600,998457
178700,998457
178800,998457
178900,998457
179000,998457
179100,998457
179200,998457
179300,998457
179400,998457
179500,998457
179600,998457
179700,998457
179800,998457
179900,998457
180000,998457
180100,998457
180200,998457
180300,998457
180400,998457
180500,998457
180600,998457
180700,998457
180800,998457
180900,998457
181000,998457
181100,998457
181200,998457
181300,998457
181400,998457
181500,998457
181600,998457
181700,998457
181800,998457
181900,998457
182000,998457
182100,998457
182200,998457
182300,998457
182400,998457
182500,998457
182600,998457
182700,998457
182800,998457
182900,998457
183000,998457
183100,998457
183200,998457
183300,998457
183400,998457
183500,998457
183600,998457
183700,998457
183800,998457
183900,998457
184000,998457
184100,998457
184200,998457
184300,998457
184400,998457
184500,998457
184600,998457
184700,998457
184800,998457
184900,998457
185000,998457
185100,998457
185200,998457
185300,998457
185400,998457
185500,998457
185600,998457
185700,998457
185800,998457
185900,998457
186000,998457
186100,998457
186200,998457
186300,998457
186400,998457
186500,998457
186600,998457
186700,998457
186800,998457
186900,998457
187000,998457
187100,998457
187200,998457
187300,998457
187400,998457
187500,998457
187600,998457
187700,998457
187800,998457
187900,998457
188000,998457
188100,998457
188200,998457
188300,998457
188400,998457
188500,998457
188600,998457
188700,998457
188800,998457
188900,998457
189000,998457
189100,998457
189200,998457
189300,998457
189400,998457
189500,998457
189600,998457
189700,998457
189800,998457
189900,998457
190000,998457
190100,998457
190200,998457
190300,998457
190400,998457
190500,998457
190600,998457
190700,998457
190800,998457
190900,998457
191000,998457
191100,998457
191200,998457
191300,998457
191400,998457
191500,998457
191600,998457
191700,998457
191800,998457
191900,998457
192000,998457
192100,998457
192200,998457
192300,998457
192400,998457
192500,998457
192600,998457
192700,998457
192800,998457
192900,998457
193000,998457
193100,998457
193200,998457
193300,998457
193400,998457
193500,998457
193600,998457
193700,998457
193800,998457
193900,998457
194000,998457
194100,998457
194200,998457
194300,998457
194400,998457
194500,998457
194600,998457
194700,998457
194800,998457
194900,998457
195000,998457
195100,998457
195200,998457
195300,998457
195400,998457
195500,998457
195600,998457
195700,998457
195800,998457
195900,998457
196000,998457
196100,998457
196200,998457
196300,998457
196400,998457
196500,998457
196600,998457
196700,998457
196800,998457
196900,998457
197000,998457
197100,998457
197200,998457
197300,998457
197400,998457
197500,998457
197600,998457
197700,998457
197800,998457
197900,998457
198000,998457
198100,998457
198200,998457
198300,998457
198400,998457
198500,998457
198600,998457
198700,998457
198800,998457
198900,998457
199000,998457
199100,998457
199200,998457
199300,998457
199400,998457
199500,998457
199600,998457
199700,998457
199800,998457
199900,998457
200000,998457
200100,998457
200200,998457
200300,998457
200400,998457
200500,998457
200600,998457
200700,998457
200800,998457
200900,998457
201000,998457
201100,998457
201200,998457
201300,998457
201400,998457
201500,998457
201600,998457
201700,998457
201800,998457
201900,998457
202000,998457
202100,998457
202200,998457
202300,998457
202400,998457
202500,998457
202600,998457
202700,998457
202800,998457
202900,998457
203000,998457
203100,998457
203200,998457
203300,998457
203400,998457
203500,998457
203600,998457
203700,998457
203800,998457
203900,998457
204000,998457
204100,998457
204200,998457
204300,998457
204400,998457
204500,998457
204600,998457
204700,998457
204800,998457
204900,998457
205000,998457
205100,998457
205200,998457
205300,998457
205400,998457
205500,998457
205600,998457
205700,998457
205800,998457
205900,998457
206000,998457
206100,998457
206200,998457
206300,998457
206400,998457
206500,998457
206600,998457
206700,998457
206800,998457
206900,998457
207000,998457
207100,998457
207200,998457
207300,998457
207400,998457
207500,998457
207600,998457
207700,998457
207800,998457
207900,998457
208000,998457
208100,998457
208200,998457
208300,998457
208400,998457
208500,998457
208600,998457
208700,998457
208800,998457
208900,998457
209000,998457
209100,998457
209200,998457
209300,998457
209400,998457
209500,998457
209600,998457
209700,998457
209800,998457
209900,998457
210000,998457
210100,998457
210200,998457
210300,998457
210400,998457
210500,998457
210600,998457
210700,998457
210800,998457
210900,998457
211000,998457
211100,998457
211200,998457
211300,998457
211400,998457
211500,998457
211600,998457
211700,998457
211800,998457
211900,998457
212000,998457
212100,998457
212200,998457
212300,998457
212400,998457
212500,998457
212600,998457
212700,998457
212800,998457
212900,998457
213000,998457
213100,998457
213200,998457
213300,998457
213400,998457
213500,998457
213600,998457
213700,998457
213800,998457
213900,998457
214000,998457
214100,998457
214200,998457
214300,998457
214400,998457
214500,998457
214600,998457
214700,998457
214800,998457
214900,998457
215000,998457
215100,998457
215200,998457
215300,998457
215400,998457
215500,998457
215600,998457
215700,998457
215800,998457
215900,998457
216000,998457
216100,998457
216200,998457
216300,998457
216400,998457
216500,998457
216600,998457
216700,998457
216800,998457
216900,998457
217000,998457
217100,998457
217200,998457
217300,998457
217400,998457
217500,998457
217600,998457
217700,998457
217800,998457
217900,998457
218000,998457
218100,998457
218200,998457
218300,998457
218400,998457
218500,998457
218600,998457
218700,998457
218800,998457
218900,998457
219000,998457
219100,998457
219200,998457
219300,998457
219400,998457
219500,998457
219600,998457
219700,998457
219800,998457
219900,998457
220000,998457
220100,998457
220200,998457
220300,998457
220400,998457
220500,998457
220600,998457
220700,998457
220800,998457
220900,998457
221000,998457
221100,998457
221200,998457
221300,998457
221400,998457
221500,998457
221600,998457
221700,998457
221800,998457
221900,998457
222000,998457
222100,998457
222200,998457
222300,998457
222400,998457
222500,998457
222600,998457
222700,998457
222800,998457
222900,998457
223000,998457
223100,998457
223200,998457
223300,998457
223400,998457
223500,998457
223600,998457
223700,998457
223800,998457
223900,998457
224000,998457
